ACC	StudySize	Status	Releasedate	SubmissionDate	UserName	Technique	AccShort	StudyID	UpdateDate	nmr_size	ms_size	Empty?	150
MTBLS154	10318344192.0	Public	27/01/2015	12/01/2015	Krista Longnecker	UPLC-LTQ-FT-MS/MS	154.0	10616832.0	17/05/2017	0.0	10318344192.0	201,501.00	201501.0
MTBLS154	10318344192.0	Public	27/01/2015	12/01/2015	Krista Longnecker	UPLC-TQ-MS	154.0	10616832.0	17/05/2017	0.0	10318344192.0	201,501.00	201501.0
MTBLS155	10090483712.0	Public	26/01/2015	15/01/2015	Krista Longnecker	UPLC-FT-ICR-MS	155.0	10813440.0	05/12/2016	0.0	10090483712.0	201,501.00	201501.0
MTBLS155	10090483712.0	Public	26/01/2015	15/01/2015	Krista Longnecker	UPLC-LTQ-FT-MS/MS	155.0	10813440.0	05/12/2016	0.0	10090483712.0	201,501.00	201501.0
MTBLS155	10090483712.0	Public	26/01/2015	15/01/2015	Krista Longnecker	UPLC-TQ-MS	155.0	10813440.0	05/12/2016	0.0	10090483712.0	201,501.00	201501.0
MTBLS156	84959232.0	Public	16/01/2015	16/01/2015	Martina Vermathen	MAS-NMR	156.0	10682368.0	07/12/2016	84959232.0	0.0	201,501.00	201501.0
MTBLS157	20117430272.0	Public	29/01/2015	17/01/2015	Krista Longnecker	UPLC-FT-ICR-MS	157.0	10715136.0	05/12/2016	0.0	20117430272.0	201,501.00	201501.0
MTBLS157	20117430272.0	Public	29/01/2015	17/01/2015	Krista Longnecker	UPLC-LTQ-FT-MS/MS	157.0	10715136.0	05/12/2016	0.0	20117430272.0	201,501.00	201501.0
MTBLS157	20117430272.0	Public	29/01/2015	17/01/2015	Krista Longnecker	UPLC-TQ-MS	157.0	10715136.0	05/12/2016	0.0	20117430272.0	201,501.00	201501.0
MTBLS160	13399150592.0	Public	15/07/2016	22/05/2015	Steffen Neumann	UPLC-QTOF-MS	160.0	11042816.0	15/07/2016	0.0	13399150592.0	201,607.00	201505.0
MTBLS161	1052672.0	Public	08/06/2015	23/01/2015	Christopher Armstrong	NMR	161.0	10911744.0	23/03/2017	1052672.0	0.0	201,506.00	201501.0
MTBLS162	660979712.0	Public	05/10/2015	29/01/2015	Xinzhu Wang	DI-LTQ-MS	162.0	10977280.0	12/12/2016	0.0	660979712.0	201,510.00	201501.0
MTBLS163	92155904.0	Public	11/03/2015	31/01/2015	Mesut Bilgin	LC-TQ-MS/MS	163.0	11665408.0	14/12/2016	0.0	92155904.0	201,503.00	201501.0
MTBLS164	2412544.0	Public	14/12/2016	05/02/2015	Phil Brown	PTR-MS	164.0	11108352.0	23/03/2017	0.0	2412544.0	201,612.00	201502.0
MTBLS165	10543874048.0	Public	31/03/2015	11/02/2015	Tong Zhang	HPLC-LTQ-MS/MS	165.0	11141120.0	15/12/2016	0.0	10543874048.0	201,503.00	201502.0
MTBLS166	16510976.0	Public	14/02/2015	14/02/2015	Wentao Zhu	NMR	166.0	11173888.0	15/12/2016	16510976.0	0.0	201,502.00	201502.0
MTBLS167	477000000000.0	In Curation	01/05/2017	18/02/2015	Pietro Franceschi	GC-TQ-MS	167.0	11239424.0	24/01/2017	0.0	477000000000.0	201,705.00	201502.0
MTBLS167	477000000000.0	In Curation	01/05/2017	18/02/2015	Pietro Franceschi	UPLC-QTOF-MS	167.0	11239424.0	24/01/2017	0.0	477000000000.0	201,705.00	201502.0
MTBLS167	477000000000.0	In Curation	01/05/2017	18/02/2015	Pietro Franceschi	UPLC-DAD	167.0	11239424.0	24/01/2017	0.0	477000000000.0	201,705.00	201502.0
MTBLS168	72110080.0	Public	16/12/2016	21/02/2015	Mohammad Tauqeer Alam	UPLC-TQ-MS	168.0	11272192.0	09/05/2017	0.0	72110080.0	201,612.00	201502.0
MTBLS169	1453215744.0	Public	15/09/2015	08/09/2015	Steffen Neumann	UPLC-QTOF-MS	169.0	11862016.0	16/12/2016	0.0	1453215744.0	201,509.00	201509.0
MTBLS170	575070208.0	Public	19/03/2015	24/02/2015	Caroline Rempe	GC-Q-MS	170.0	11436032.0	24/01/2017	0.0	575070208.0	201,503.00	201502.0
MTBLS171	714895360.0	Public	28/09/2015	24/02/2015	Hayley Abbiss	GC-Q-MS	171.0	11370496.0	19/12/2016	0.0	714895360.0	201,509.00	201502.0
MTBLS172	42668032.0	Public	17/11/2015	24/02/2015	veronica ghini	NMR	172.0	11403264.0	23/03/2017	42668032.0	0.0	201,511.00	201502.0
MTBLS173	12675305472.0	Public	17/11/2015	26/02/2015	Xinzhu Wang	UPLC-LTQ-MS/MS	173.0	11468800.0	22/08/2017	0.0	12675305472.0	201,511.00	201502.0
MTBLS173	12675305472.0	Public	17/11/2015	26/02/2015	Xinzhu Wang	UPLC-TQ-MS	173.0	11468800.0	22/08/2017	0.0	12675305472.0	201,511.00	201502.0
MTBLS173	12675305472.0	Public	17/11/2015	26/02/2015	Xinzhu Wang	UPLC-QTOF-MS	173.0	11468800.0	22/08/2017	0.0	12675305472.0	201,511.00	201502.0
MTBLS174	3682304.0	Public	07/12/2015	15/06/2015	Ewa Gralka	NMR	174.0	11534336.0	19/12/2016	3682304.0	0.0	201,512.00	201506.0
MTBLS175	3134201856.0	Public	03/03/2015	03/03/2015	Fidele Tugizimana	GC-Q-MS	175.0	11599872.0	21/12/2016	0.0	3134201856.0	201,503.00	201503.0
MTBLS175	3134201856.0	Public	03/03/2015	03/03/2015	Fidele Tugizimana	UPLC-QTOF-MS	175.0	11599872.0	21/12/2016	0.0	3134201856.0	201,503.00	201503.0
MTBLS176	104000000000.0	Public	27/07/2016	06/03/2015	Janina Oetjen	3D MALDI imaging MS	176.0	11632640.0	17/11/2016	0.0	104000000000.0	201,607.00	201503.0
MTBLS176	104000000000.0	Public	27/07/2016	06/03/2015	Janina Oetjen	3D DESI imaging MS	176.0	11632640.0	17/11/2016	0.0	104000000000.0	201,607.00	201503.0
MTBLS177	65507328.0	Public	01/08/2015	10/03/2015	Vijesh Bhute	NMR	177.0	11698176.0	10/01/2017	65507328.0	0.0	201,508.00	201503.0
MTBLS178	2104442880.0	Public	11/03/2015	11/03/2015	Cho Kyoungwon	UPLC-QTOF-MS/MS	178.0	11730944.0	10/01/2017	0.0	2104442880.0	201,503.00	201503.0
MTBLS182	58519552.0	Public	02/05/2018	11/03/2015	Silvia Marin	GC-Q-MS	182.0	11763712.0	02/05/2018	0.0	58519552.0	201,805.00	201503.0
MTBLS183	366149632.0	In Review	26/11/2016	11/03/2015	Silvia Marin	GC-Q-MS	183.0	11796480.0	27/11/2015	0.0	366149632.0	201,611.00	201503.0
MTBLS184	131956736.0	In Review	26/11/2016	11/03/2015	Silvia Marin	GC-Q-MS	184.0	11829248.0	27/11/2015	0.0	131956736.0	201,611.00	201503.0
MTBLS185	3471704064.0	Public	12/01/2017	18/03/2015	Nathalie De Clercq	UPLC-LTQ-MS	185.0	11894784.0	12/01/2017	0.0	3471704064.0	201,701.00	201503.0
MTBLS187	8843223040.0	Public	09/07/2015	20/03/2015	Tom Metz	GC-Q-MS	187.0	11960320.0	12/01/2017	0.0	8843223040.0	201,507.00	201503.0
MTBLS188	828243968.0	Public	10/05/2015	08/04/2015	Steffen Neumann	UPLC-QTOF-MS	188.0	11993088.0	13/01/2017	0.0	828243968.0	201,505.00	201504.0
MTBLS189	110608384.0	Public	16/01/2017	29/03/2015	Zhenyu Li	NMR	189.0	12025856.0	16/01/2017	110608384.0	0.0	201,701.00	201503.0
MTBLS190	258048.0	Submitted	28/03/2016	28/03/2015	Miaomiao Jiang	NMR	190.0	12058624.0	30/09/2015	258048.0	0.0	201,603.00	201503.0
MTBLS191	451518464.0	Public	15/06/2015	08/04/2015	Jessica Danaher	GC-Q-MS	191.0	12124160.0	17/01/2017	0.0	451518464.0	201,506.00	201504.0
MTBLS192	9641984.0	Dormant	15/04/2016	15/04/2015	Harmen Draisma	FIA-LTQ-MS/MS	192.0	12288000.0	30/09/2015	0.0	9641984.0	201,604.00	201504.0
MTBLS193	133000000000.0	Public	03/10/2016	21/04/2015	Shivshankar Umashankar	UPLC-QTOF-MS	193.0	12320768.0	17/01/2017	0.0	133000000000.0	201,610.00	201504.0
MTBLS194	1741090816.0	Public	01/07/2015	23/04/2015	Wei Han	HPLC-FT-ICR-MS	194.0	12353536.0	23/03/2017	0.0	1741090816.0	201,507.00	201504.0
MTBLS196	9156190208.0	Public	11/05/2016	24/04/2015	Tom Metz	GC-Q-MS	196.0	12419072.0	11/05/2016	0.0	9156190208.0	201,605.00	201504.0
MTBLS196	9156190208.0	Public	11/05/2016	24/04/2015	Tom Metz	UPLC-LTQ-MS/MS	196.0	12419072.0	11/05/2016	0.0	9156190208.0	201,605.00	201504.0
MTBLS197	4960063488.0	Public	02/11/2015	01/05/2015	Robert Jansen	HPLC-LTQ-MS	197.0	12484608.0	24/01/2017	0.0	4960063488.0	201,511.00	201505.0
MTBLS198	20249890816.0	Public	19/01/2017	11/05/2015	Maria Ulaszewska	HPLC-LTQ-MS/MS	198.0	12582912.0	19/01/2017	0.0	20249890816.0	201,701.00	201505.0
MTBLS199	1019904.0	Submitted	02/05/2017	15/05/2015	Albert Koulman	DI-LTQ-MS/MS	199.0	12615680.0	25/05/2018	0.0	1019904.0	201,705.00	201505.0
MTBLS200	518045696.0	Public	19/01/2017	21/05/2015	Farshad Farshidfar	NMR	200.0	12648448.0	19/01/2017	18000.0	518027696.0	201,701.00	201505.0
MTBLS200	518045696.0	Public	19/01/2017	21/05/2015	Farshad Farshidfar	GC-TOF-MS	200.0	12648448.0	19/01/2017	18000.0	518027696.0	201,701.00	201505.0
MTBLS202	184320.0	Dormant	08/07/2015	22/05/2015	katherine hollywood	GC-TOF-MS	202.0	12877824.0	20/01/2017	0.0	184320.0	201,507.00	201505.0
MTBLS203	1399402496.0	Public	15/06/2015	01/06/2015	Dapeng Li	UPLC-QTOF-MS/MS	203.0	12910592.0	20/01/2017	0.0	1399402496.0	201,506.00	201506.0
MTBLS208	1140129792.0	Public	29/06/2015	02/06/2015	Jeong-Jin Park	GC-TOF-MS	208.0	13139968.0	23/01/2017	0.0	1140129792.0	201,506.00	201506.0
MTBLS209	58582274048.0	Public	23/01/2017	20/06/2015	Luca Narduzzi	UPLC-QTOF-MS	209.0	13336576.0	23/01/2017	0.0	58582274048.0	201,701.00	201506.0
MTBLS209	58582274048.0	Public	23/01/2017	20/06/2015	Luca Narduzzi	UPLC-TQ-MS	209.0	13336576.0	23/01/2017	0.0	58582274048.0	201,701.00	201506.0
MTBLS210	15694090240.0	Public	11/03/2016	26/06/2015	Ulf Sommer	DI-FT-ICR-MS/MS	210.0	13369344.0	24/01/2017	0.0	15694090240.0	201,603.00	201506.0
MTBLS211	40960.0	Dormant	01/08/2016	08/07/2015	Ben Bowen	Smash into a million pieces!!!	211.0	13402112.0	30/09/2015	0.0	40960.0	201,608.00	201507.0
MTBLS212	108000000000.0	Public	19/08/2015	22/07/2015	Margaret Whitener	SPME-GCxGC-TOF-MS	212.0	13533184.0	24/01/2017	0.0	108000000000.0	201,508.00	201507.0
MTBLS213	403144704.0	Public	15/09/2015	27/07/2015	Sara Samino	UPLC-MS	213.0	13565952.0	24/01/2017	0.0	403144704.0	201,509.00	201507.0
MTBLS214	1174433792.0	Public	31/08/2015	31/07/2015	Liyan Chen	UFLC-QTOF-MS/MS	214.0	13598720.0	24/01/2017	0.0	1174433792.0	201,508.00	201507.0
MTBLS215	2707054592.0	Public	27/12/2015	31/07/2015	Takeshi Furuhashi	GC-TOF-MS	215.0	13631488.0	24/01/2017	0.0	2707054592.0	201,512.00	201507.0
MTBLS216	745861120.0	Public	25/01/2017	10/08/2015	liu jinwen	LC-QTOF-MS	216.0	13729792.0	25/01/2017	0.0	745861120.0	201,701.00	201508.0
MTBLS217	2635202560.0	Public	27/01/2017	10/08/2015	liu jinwen	HPLC-QTOF-MS	217.0	13697024.0	27/01/2017	0.0	2635202560.0	201,701.00	201508.0
MTBLS218	5382791168.0	Public	15/09/2015	11/08/2015	Sophie Narath	UPLC-LTQ-MS	218.0	13795328.0	27/01/2017	0.0	5382791168.0	201,509.00	201508.0
MTBLS219	4954202112.0	Public	28/09/2015	12/08/2015	Michael Rutzler	GC-TOF-MS	219.0	13828096.0	27/01/2017	0.0	4954202112.0	201,509.00	201508.0
MTBLS222	995328.0	Submitted	29/03/2017	24/08/2015	Yoshinori Ito	CE-TOF-MS	222.0	13926400.0	30/01/2017	0.0	995328.0	201,703.00	201508.0
MTBLS223	495673344.0	Submitted	03/11/2017	24/08/2015	Pooja Jain	FIA-LTQ-MS/MS	223.0	13959168.0	14/12/2016	0.0	495673344.0	201,711.00	201508.0
MTBLS223	495673344.0	Submitted	03/11/2017	24/08/2015	Pooja Jain	LC-LTQ-MS/MS	223.0	13959168.0	14/12/2016	0.0	495673344.0	201,711.00	201508.0
MTBLS224	2396160.0	Submitted	31/01/2017	27/08/2015	Navneet Kaur	DI-LTQ-MS	224.0	13991936.0	20/09/2018	0.0	2396160.0	201,701.00	201508.0
MTBLS225	4755873792.0	Public	02/02/2017	03/09/2015	Rance Nault	UPLC-TQ-MS	225.0	14024704.0	02/02/2017	0.0	4755873792.0	201,702.00	201509.0
MTBLS225	4755873792.0	Public	02/02/2017	03/09/2015	Rance Nault	HPLC-TQ-MS/MS	225.0	14024704.0	02/02/2017	0.0	4755873792.0	201,702.00	201509.0
MTBLS226	104955904.0	Public	19/10/2015	09/09/2015	Suganthagunthalam Dhakshinamoorthy	GCxGC-TOF-MS	226.0	14090240.0	23/03/2017	0.0	104955904.0	201,510.00	201509.0
MTBLS227	5093584896.0	Public	03/02/2017	15/09/2015	Stephanie Holst	HPLC-IT-MS	227.0	14712832.0	03/02/2017	0.0	5093584896.0	201,702.00	201509.0
MTBLS227	5093584896.0	Public	03/02/2017	15/09/2015	Stephanie Holst	MALDI-TOF/TOF-MS/MS	227.0	14712832.0	03/02/2017	0.0	5093584896.0	201,702.00	201509.0
MTBLS228	505864192.0	Public	19/10/2015	16/09/2015	Patrick Kiefer	HPLC-LTQ-MS	228.0	14745600.0	03/02/2017	0.0	505864192.0	201,510.00	201509.0
MTBLS229	1084612608.0	Public	19/10/2015	16/09/2015	Patrick Kiefer	HPLC-LTQ-MS	229.0	14778368.0	03/02/2017	0.0	1084612608.0	201,510.00	201509.0
MTBLS230	44273664.0	In Review	22/10/2017	17/09/2015	Pooja Jain	NMR	230.0	14811136.0	03/02/2017	44273664.0	0.0	201,710.00	201509.0
MTBLS231	193892352.0	Dormant	23/11/2017	17/09/2015	Pooja Jain	FIA-LTQ-MS/MS	231.0	14843904.0	27/10/2016	0.0	193892352.0	201,711.00	201509.0
MTBLS231	193892352.0	Dormant	23/11/2017	17/09/2015	Pooja Jain	HPLC-LTQ-MS/MS	231.0	14843904.0	27/10/2016	0.0	193892352.0	201,711.00	201509.0
MTBLS232	47890432.0	Dormant	23/10/2017	18/09/2015	Pooja Jain	UPLC-TQ-MS	232.0	14909440.0	27/10/2016	0.0	47890432.0	201,710.00	201509.0
MTBLS233	53634244608.0	Public	09/06/2016	22/09/2015	Marc Rurik	HPLC-LTQ-MS	233.0	14942208.0	06/02/2017	0.0	53634244608.0	201,606.00	201509.0
MTBLS234	2192494592.0	Public	16/12/2015	23/09/2015	Erhan Kenar	LC-QTOF-MS	234.0	21.0	16/12/2015	0.0	2192494592.0	201,512.00	201509.0
MTBLS235	9317208064.0	Public	16/12/2015	25/09/2015	Erhan Kenar	LC-MS simulation	235.0	23.0	16/12/2015	0.0	9317208064.0	201,512.00	201509.0
MTBLS236	6388928512.0	Submitted	13/03/2018	30/09/2015	Karen Atkins	NMR	236.0	26.0	13/03/2017	6388928512.0	0.0	201,803.00	201509.0
MTBLS237	48517120.0	Public	07/02/2017	30/09/2015	Karen Atkins	NMR	237.0	27.0	07/02/2017	48517120.0	0.0	201,702.00	201509.0
MTBLS238	42463232.0	Submitted	07/10/2016	30/09/2015	Karen Atkins	NMR	238.0	28.0	25/05/2018	42463232.0	0.0	201,610.00	201509.0
MTBLS239	277434368.0	Submitted	10/03/2018	30/09/2015	Karen Atkins	NMR	239.0	29.0	10/03/2017	277434368.0	0.0	201,803.00	201509.0
MTBLS240	63741952.0	Public	09/02/2017	01/10/2015	Karen Atkins	NMR	240.0	30.0	09/02/2017	63741952.0	0.0	201,702.00	201510.0
MTBLS241	720916480.0	Public	02/05/2018	01/10/2015	Karen Atkins	NMR	241.0	31.0	02/05/2018	720916480.0	0.0	201,805.00	201510.0
MTBLS242	1745178624.0	Public	10/02/2017	02/10/2015	Leonardo Tenori	NMR	242.0	32.0	10/02/2017	1745178624.0	0.0	201,702.00	201510.0
MTBLS243	49078272.0	Public	04/11/2015	02/10/2015	Michael van Vliet	HPLC-TQ-MS/MS	243.0	33.0	10/02/2017	0.0	49078272.0	201,511.00	201510.0
MTBLS244	9392128.0	In Review	01/05/2018	01/10/2015	Silvia Marin	GC-Q-MS	244.0	34.0	26/09/2017	0.0	9392128.0	201,805.00	201510.0
MTBLS245	60534157312.0	Submitted	01/03/2019	02/10/2015	Manuja Kaluarachchi	UPLC-QTOF-MS	245.0	35.0	17/03/2018	0.0	60534157312.0	201,903.00	201510.0
MTBLS246	175000000000.0	Submitted	01/03/2019	02/10/2015	Manuja Kaluarachchi	UPLC-QTOF-MS	246.0	36.0	15/03/2018	0.0	175000000000.0	201,903.00	201510.0
MTBLS247	408596480.0	Public	23/02/2017	03/10/2015	Maria Vinaixa	NMR	247.0	37.0	23/02/2017	408596480.0	0.0	201,702.00	201510.0
MTBLS248	17327206400.0	Submitted	07/10/2016	07/10/2015	Manuja Kaluarachchi	UPLC-QTOF-MS	248.0	39.0	25/05/2018	0.0	17327206400.0	201,610.00	201510.0
MTBLS249	207568896.0	Public	10/03/2017	07/10/2015	Karen Atkins	NMR	249.0	40.0	10/03/2017	207568896.0	0.0	201,703.00	201510.0
MTBLS250	8140091392.0	Submitted	15/06/2016	07/10/2015	Manuja Kaluarachchi	UPLC-QTOF-MS	250.0	41.0	25/05/2018	0.0	8140091392.0	201,606.00	201510.0
MTBLS251	2928640.0	Dormant	15/12/2015	07/10/2015	Philippe Rocca-Serra	FIA-MS	251.0	43.0	07/10/2015	0.0	2928640.0	201,512.00	201510.0
MTBLS252	9170944.0	Dormant	25/12/2015	07/10/2015	Philippe Rocca-Serra	MS	252.0	44.0	07/10/2015	0.0	9170944.0	201,512.00	201510.0
MTBLS253	335155200.0	Public	06/06/2016	08/10/2015	Michael van Vliet	HPLC-TQ-MS	253.0	47.0	13/03/2017	0.0	335155200.0	201,606.00	201510.0
MTBLS254	1802240.0	Dormant	05/10/2016	08/10/2015	Philippe Rocca-Serra	FIA-MS	254.0	48.0	08/10/2015	0.0	1802240.0	201,610.00	201510.0
MTBLS256	3317760.0	Public	14/03/2017	09/10/2015	Jules Griffin	NMR	256.0	52.0	07/11/2017	3317760.0	0.0	201,703.00	201510.0
MTBLS257	2220032.0	Dormant	01/08/2016	09/10/2015	Jules Griffin	UPLC-TQ-MS/MS	257.0	53.0	14/03/2017	0.0	2220032.0	201,608.00	201510.0
MTBLS258	86814720.0	Dormant	15/11/2015	19/10/2015	Philippe Rocca-Serra	FIA-MS	258.0	66.0	19/10/2015	0.0	86814720.0	201,511.00	201510.0
MTBLS259	1194651648.0	Public	03/04/2017	20/10/2015	Alex Gavin	DI-FT-ICR-MS	259.0	67.0	08/05/2017	0.0	1194651648.0	201,704.00	201510.0
MTBLS260	903352320.0	Public	08/05/2017	20/10/2015	Alex Gavin	DI-FT-ICR-MS	260.0	69.0	08/05/2017	0.0	903352320.0	201,705.00	201510.0
MTBLS261	61997056.0	Public	11/10/2018	21/10/2015	Jules Griffin	NMR	261.0	71.0	11/10/2018	61997056.0	0.0	201,810.00	201510.0
MTBLS262	1626112.0	Dormant	01/10/2018	23/10/2015	Philippe Rocca-Serra	FIA-MS	262.0	72.0	23/10/2015	0.0	1626112.0	201,810.00	201510.0
MTBLS263	453066752.0	Public	10/03/2016	26/10/2015	Romanas Chaleckis	HPLC-LTQ-MS	263.0	73.0	20/03/2017	0.0	453066752.0	201,603.00	201510.0
MTBLS264	3631095808.0	Public	10/03/2016	26/10/2015	Romanas Chaleckis	HPLC-LTQ-MS	264.0	75.0	20/03/2017	0.0	3631095808.0	201,603.00	201510.0
MTBLS265	2629541888.0	Public	10/03/2016	26/10/2015	Romanas Chaleckis	HPLC-LTQ-MS	265.0	76.0	20/03/2017	0.0	2629541888.0	201,603.00	201510.0
MTBLS266	2538463232.0	Public	10/03/2016	26/10/2015	Romanas Chaleckis	HPLC-LTQ-MS	266.0	77.0	20/03/2017	0.0	2538463232.0	201,603.00	201510.0
MTBLS267	2693718016.0	Public	10/03/2016	26/10/2015	Romanas Chaleckis	HPLC-LTQ-MS	267.0	78.0	20/03/2017	0.0	2693718016.0	201,603.00	201510.0
MTBLS268	2796933120.0	Submitted	31/12/2016	26/10/2015	Romanas Chaleckis	HPLC-LTQ-MS	268.0	79.0	21/01/2019	0.0	2796933120.0	201,612.00	201510.0
MTBLS269	2515214336.0	In Review	31/12/2016	26/10/2015	Romanas Chaleckis	HPLC-LTQ-MS	269.0	80.0	21/03/2017	0.0	2515214336.0	201,612.00	201510.0
MTBLS270	963457024.0	Public	04/01/2016	29/10/2015	Carlo Annaratone	HPLC-QTOF-MS	270.0	83.0	21/03/2017	0.0	963457024.0	201,601.00	201510.0
MTBLS271	884736.0	Submitted	15/12/2015	04/11/2015	Nina Weishaupt	3D MALDI imaging MS	271.0	105.0	28/04/2017	0.0	884736.0	201,512.00	201511.0
MTBLS272	22966067200.0	Public	03/05/2017	06/11/2015	Fidele Tugizimana	UPLC-QTOF-MS/MS	272.0	107.0	03/05/2017	0.0	22966067200.0	201,705.00	201511.0
MTBLS273	38913789952.0	Public	28/04/2016	06/11/2015	James S McKenzie	3D DESI imaging MS	273.0	108.0	28/04/2016	0.0	38913789952.0	201,604.00	201511.0
MTBLS274	2150793216.0	Public	04/05/2017	12/11/2015	Thao Nguyen	UPLC-QTOF-MS	274.0	125.0	04/05/2017	0.0	2150793216.0	201,705.00	201511.0
MTBLS275	2060288.0	Public	05/05/2017	12/11/2015	Yan Zhang	NMR	275.0	126.0	05/05/2017	2060288.0	0.0	201,705.00	201511.0
MTBLS276	703987712.0	Public	16/11/2015	13/11/2015	Ana Sofia Henriques da Costa	UPLC-LTQ-MS/MS	276.0	127.0	05/05/2017	0.0	703987712.0	201,511.00	201511.0
MTBLS277	80996605952.0	Public	05/12/2016	13/11/2015	Marc Rurik	HPLC-LTQ-MS	277.0	128.0	05/05/2017	0.0	80996605952.0	201,612.00	201511.0
MTBLS278	1540096.0	Public	13/05/2016	16/11/2015	Zsuzsanna Ament	UPLC-TQ-MS/MS	278.0	129.0	08/05/2017	0.0	1540096.0	201,605.00	201511.0
MTBLS279	48365240320.0	Public	06/06/2016	17/11/2015	Michael van Vliet	UPLC-QTOF-MS	279.0	130.0	13/03/2017	0.0	48365240320.0	201,606.00	201511.0
MTBLS280	78307328.0	Public	06/06/2016	17/11/2015	Michael van Vliet	UPLC-QTOF-MS	280.0	131.0	13/03/2017	0.0	78307328.0	201,606.00	201511.0
MTBLS281	3621994496.0	Public	01/02/2016	17/11/2015	Cara Fiore	UPLC-FT-ICR-MS	281.0	133.0	08/05/2017	0.0	3621994496.0	201,602.00	201511.0
MTBLS281	3621994496.0	Public	01/02/2016	17/11/2015	Cara Fiore	UPLC-LTQ-FT-MS/MS	281.0	133.0	08/05/2017	0.0	3621994496.0	201,602.00	201511.0
MTBLS281	3621994496.0	Public	01/02/2016	17/11/2015	Cara Fiore	UPLC-TQ-MS	281.0	133.0	08/05/2017	0.0	3621994496.0	201,602.00	201511.0
MTBLS282	56923435008.0	Public	28/04/2016	20/11/2015	James S McKenzie	3D DESI imaging MS	282.0	135.0	28/04/2016	0.0	56923435008.0	201,604.00	201511.0
MTBLS283	636444672.0	Public	15/12/2016	24/11/2015	RAFAEL HERNANDEZ	GC-Q-MS	283.0	142.0	09/05/2017	0.0	636444672.0	201,612.00	201511.0
MTBLS283	636444672.0	Public	15/12/2016	24/11/2015	RAFAEL HERNANDEZ	UPLC-TQ-MS/MS	283.0	142.0	09/05/2017	0.0	636444672.0	201,612.00	201511.0
MTBLS285	274432.0	Submitted	26/11/2016	26/11/2015	Horst Joachim Schirra	NMR	285.0	147.0	10/05/2017	274432.0	0.0	201,611.00	201511.0
MTBLS286	4296069120.0	Public	03/05/2016	29/11/2015	Chaoyang Hu	UPLC-QTOF-MS	286.0	161.0	09/05/2017	0.0	4296069120.0	201,605.00	201511.0
MTBLS287	2310242304.0	Public	03/05/2016	30/11/2015	Chaoyang Hu	UPLC-QTOF-MS	287.0	162.0	09/05/2017	0.0	2310242304.0	201,605.00	201511.0
MTBLS288	5188026368.0	Public	03/05/2016	30/11/2015	Chaoyang Hu	GC-Q-MS	288.0	163.0	09/05/2017	0.0	5188026368.0	201,605.00	201511.0
MTBLS289	304000000000.0	Public	28/04/2016	03/12/2015	James S McKenzie	3D DESI imaging MS	289.0	168.0	29/04/2016	0.0	304000000000.0	201,604.00	201512.0
MTBLS290	85491712.0	Public	11/05/2017	11/12/2015	Radana Karlikova	HPLC-LTQ-MS/MS	290.0	176.0	11/05/2017	0.0	85491712.0	201,705.00	201512.0
MTBLS291	483254272.0	Public	09/03/2017	11/12/2015	Christoph Ruttkies, Steffen Neumann, Michael Witting	UPLC-TOF-MS	291.0	177.0	16/05/2017	0.0	483254272.0	201,703.00	201512.0
MTBLS292	1520615424.0	Public	05/04/2017	11/12/2015	Saikumari Krishnaiah	UPLC-TQ-MS	292.0	179.0	23/07/2018	0.0	1520615424.0	201,704.00	201512.0
MTBLS293	6101069824.0	Public	14/01/2016	21/12/2015	Krista Longnecker	LC-FT-ICR-MS	293.0	182.0	17/05/2017	0.0	6101069824.0	201,601.00	201512.0
MTBLS293	6101069824.0	Public	14/01/2016	21/12/2015	Krista Longnecker	LC-LTQ-FT-MS/MS	293.0	182.0	17/05/2017	0.0	6101069824.0	201,601.00	201512.0
MTBLS293	6101069824.0	Public	14/01/2016	21/12/2015	Krista Longnecker	LC-TQ-MS	293.0	182.0	17/05/2017	0.0	6101069824.0	201,601.00	201512.0
MTBLS294	61440.0	Dormant	01/03/2016	23/12/2015	Yang Wang	No data supplied	294.0	184.0	29/12/2015	0.0	61440.0	201,603.00	201512.0
MTBLS295	20345856000.0	Public	01/02/2016	31/12/2015	Cara Fiore	UPLC-FT-ICR-MS	295.0	201.0	16/06/2017	0.0	20345856000.0	201,602.00	201512.0
MTBLS295	20345856000.0	Public	01/02/2016	31/12/2015	Cara Fiore	UPLC-LTQ-FT-MS/MS	295.0	201.0	16/06/2017	0.0	20345856000.0	201,602.00	201512.0
MTBLS295	20345856000.0	Public	01/02/2016	31/12/2015	Cara Fiore	UPLC-TQ-MS	295.0	201.0	16/06/2017	0.0	20345856000.0	201,602.00	201512.0
MTBLS296	223000000000.0	Public	13/10/2016	05/01/2016	Yanqun Fan	UPLC-QTOF-MS/MS	296.0	221.0	16/06/2017	0.0	223000000000.0	201,610.00	201601.0
MTBLS297	6447505408.0	Public	25/04/2017	08/01/2016	Steffen Neumann	UPLC-QTOF-MS	297.0	223.0	19/06/2017	0.0	6447505408.0	201,704.00	201601.0
MTBLS298	16928768.0	Public	15/12/2016	09/01/2016	Matej Oresic	GCxGC-TOF-MS	298.0	224.0	19/06/2017	0.0	16928768.0	201,612.00	201601.0
MTBLS299	450560.0	Submitted	13/07/2019	13/07/2018	Metabolon Submission	No data supplied	299.0	299.0	13/07/2018	0.0	450560.0	201,907.00	201807.0
