ACC	StudySize	Status	Releasedate	SubmissionDate	UserName	Technique	AccShort	StudyID	UpdateDate	nmr_size	ms_size	Empty?	150
MTBLS488	160602000000.0	Public	23/01/2018	13/07/2017	Beata Pomian	-	488.0	3885.0	31/07/2018	0.0	160602000000.0	201,801.00	201707.0
MTBLS488	160602000000.0	Public	23/01/2018	13/07/2017	Beata Pomian	L	488.0	3885.0	31/07/2018	0.0	160602000000.0	201,801.00	201707.0
MTBLS488	160602000000.0	Public	23/01/2018	13/07/2017	Beata Pomian	T	488.0	3885.0	31/07/2018	0.0	160602000000.0	201,801.00	201707.0
MTBLS488	160602000000.0	Public	23/01/2018	13/07/2017	Beata Pomian	Q	488.0	3885.0	31/07/2018	0.0	160602000000.0	201,801.00	201707.0
MTBLS488	160602000000.0	Public	23/01/2018	13/07/2017	Beata Pomian	-	488.0	3885.0	31/07/2018	0.0	160602000000.0	201,801.00	201707.0
MTBLS488	160602000000.0	Public	23/01/2018	13/07/2017	Beata Pomian	M	488.0	3885.0	31/07/2018	0.0	160602000000.0	201,801.00	201707.0
MTBLS488	160602000000.0	Public	23/01/2018	13/07/2017	Beata Pomian	S	488.0	3885.0	31/07/2018	0.0	160602000000.0	201,801.00	201707.0
MTBLS491	66826240.0	Submitted	01/09/2017	19/07/2017	Julie Kovarova	L	491.0	3965.0	19/07/2017	0.0	66826240.0	201,709.00	201707.0
MTBLS491	66826240.0	Submitted	01/09/2017	19/07/2017	Julie Kovarova	C	491.0	3965.0	19/07/2017	0.0	66826240.0	201,709.00	201707.0
MTBLS491	66826240.0	Submitted	01/09/2017	19/07/2017	Julie Kovarova	-	491.0	3965.0	19/07/2017	0.0	66826240.0	201,709.00	201707.0
MTBLS491	66826240.0	Submitted	01/09/2017	19/07/2017	Julie Kovarova	L	491.0	3965.0	19/07/2017	0.0	66826240.0	201,709.00	201707.0
MTBLS491	66826240.0	Submitted	01/09/2017	19/07/2017	Julie Kovarova	T	491.0	3965.0	19/07/2017	0.0	66826240.0	201,709.00	201707.0
MTBLS491	66826240.0	Submitted	01/09/2017	19/07/2017	Julie Kovarova	Q	491.0	3965.0	19/07/2017	0.0	66826240.0	201,709.00	201707.0
MTBLS491	66826240.0	Submitted	01/09/2017	19/07/2017	Julie Kovarova	-	491.0	3965.0	19/07/2017	0.0	66826240.0	201,709.00	201707.0
MTBLS491	66826240.0	Submitted	01/09/2017	19/07/2017	Julie Kovarova	M	491.0	3965.0	19/07/2017	0.0	66826240.0	201,709.00	201707.0
MTBLS491	66826240.0	Submitted	01/09/2017	19/07/2017	Julie Kovarova	S	491.0	3965.0	19/07/2017	0.0	66826240.0	201,709.00	201707.0
MTBLS492	26259742720.0	Public	31/07/2018	20/07/2017	Tami Swenson	U	492.0	3986.0	31/07/2018	0.0	26259742720.0	201,807.00	201707.0
MTBLS492	26259742720.0	Public	31/07/2018	20/07/2017	Tami Swenson	P	492.0	3986.0	31/07/2018	0.0	26259742720.0	201,807.00	201707.0
MTBLS492	26259742720.0	Public	31/07/2018	20/07/2017	Tami Swenson	L	492.0	3986.0	31/07/2018	0.0	26259742720.0	201,807.00	201707.0
MTBLS492	26259742720.0	Public	31/07/2018	20/07/2017	Tami Swenson	C	492.0	3986.0	31/07/2018	0.0	26259742720.0	201,807.00	201707.0
MTBLS492	26259742720.0	Public	31/07/2018	20/07/2017	Tami Swenson	-	492.0	3986.0	31/07/2018	0.0	26259742720.0	201,807.00	201707.0
MTBLS492	26259742720.0	Public	31/07/2018	20/07/2017	Tami Swenson	Q	492.0	3986.0	31/07/2018	0.0	26259742720.0	201,807.00	201707.0
MTBLS492	26259742720.0	Public	31/07/2018	20/07/2017	Tami Swenson	T	492.0	3986.0	31/07/2018	0.0	26259742720.0	201,807.00	201707.0
MTBLS492	26259742720.0	Public	31/07/2018	20/07/2017	Tami Swenson	O	492.0	3986.0	31/07/2018	0.0	26259742720.0	201,807.00	201707.0
MTBLS492	26259742720.0	Public	31/07/2018	20/07/2017	Tami Swenson	F	492.0	3986.0	31/07/2018	0.0	26259742720.0	201,807.00	201707.0
MTBLS492	26259742720.0	Public	31/07/2018	20/07/2017	Tami Swenson	-	492.0	3986.0	31/07/2018	0.0	26259742720.0	201,807.00	201707.0
MTBLS492	26259742720.0	Public	31/07/2018	20/07/2017	Tami Swenson	M	492.0	3986.0	31/07/2018	0.0	26259742720.0	201,807.00	201707.0
MTBLS492	26259742720.0	Public	31/07/2018	20/07/2017	Tami Swenson	S	492.0	3986.0	31/07/2018	0.0	26259742720.0	201,807.00	201707.0
MTBLS492	26259742720.0	Public	31/07/2018	20/07/2017	Tami Swenson	/	492.0	3986.0	31/07/2018	0.0	26259742720.0	201,807.00	201707.0
MTBLS492	26259742720.0	Public	31/07/2018	20/07/2017	Tami Swenson	M	492.0	3986.0	31/07/2018	0.0	26259742720.0	201,807.00	201707.0
MTBLS492	26259742720.0	Public	31/07/2018	20/07/2017	Tami Swenson	S	492.0	3986.0	31/07/2018	0.0	26259742720.0	201,807.00	201707.0
MTBLS492	26259742720.0	Public	31/07/2018	20/07/2017	Tami Swenson	;	492.0	3986.0	31/07/2018	0.0	26259742720.0	201,807.00	201707.0
MTBLS492	26259742720.0	Public	31/07/2018	20/07/2017	Tami Swenson	U	492.0	3986.0	31/07/2018	0.0	26259742720.0	201,807.00	201707.0
MTBLS492	26259742720.0	Public	31/07/2018	20/07/2017	Tami Swenson	P	492.0	3986.0	31/07/2018	0.0	26259742720.0	201,807.00	201707.0
MTBLS492	26259742720.0	Public	31/07/2018	20/07/2017	Tami Swenson	L	492.0	3986.0	31/07/2018	0.0	26259742720.0	201,807.00	201707.0
MTBLS492	26259742720.0	Public	31/07/2018	20/07/2017	Tami Swenson	C	492.0	3986.0	31/07/2018	0.0	26259742720.0	201,807.00	201707.0
MTBLS492	26259742720.0	Public	31/07/2018	20/07/2017	Tami Swenson	-	492.0	3986.0	31/07/2018	0.0	26259742720.0	201,807.00	201707.0
MTBLS492	26259742720.0	Public	31/07/2018	20/07/2017	Tami Swenson	L	492.0	3986.0	31/07/2018	0.0	26259742720.0	201,807.00	201707.0
MTBLS492	26259742720.0	Public	31/07/2018	20/07/2017	Tami Swenson	T	492.0	3986.0	31/07/2018	0.0	26259742720.0	201,807.00	201707.0
MTBLS492	26259742720.0	Public	31/07/2018	20/07/2017	Tami Swenson	Q	492.0	3986.0	31/07/2018	0.0	26259742720.0	201,807.00	201707.0
MTBLS492	26259742720.0	Public	31/07/2018	20/07/2017	Tami Swenson	-	492.0	3986.0	31/07/2018	0.0	26259742720.0	201,807.00	201707.0
MTBLS492	26259742720.0	Public	31/07/2018	20/07/2017	Tami Swenson	M	492.0	3986.0	31/07/2018	0.0	26259742720.0	201,807.00	201707.0
MTBLS492	26259742720.0	Public	31/07/2018	20/07/2017	Tami Swenson	S	492.0	3986.0	31/07/2018	0.0	26259742720.0	201,807.00	201707.0
MTBLS492	26259742720.0	Public	31/07/2018	20/07/2017	Tami Swenson	/	492.0	3986.0	31/07/2018	0.0	26259742720.0	201,807.00	201707.0
MTBLS492	26259742720.0	Public	31/07/2018	20/07/2017	Tami Swenson	M	492.0	3986.0	31/07/2018	0.0	26259742720.0	201,807.00	201707.0
MTBLS492	26259742720.0	Public	31/07/2018	20/07/2017	Tami Swenson	S	492.0	3986.0	31/07/2018	0.0	26259742720.0	201,807.00	201707.0
MTBLS493	9996148736.0	Public	17/07/2018	24/07/2017	Hock Chuan Yeo	U	493.0	4045.0	17/07/2018	0.0	9996148736.0	201,807.00	201707.0
MTBLS493	9996148736.0	Public	17/07/2018	24/07/2017	Hock Chuan Yeo	P	493.0	4045.0	17/07/2018	0.0	9996148736.0	201,807.00	201707.0
MTBLS493	9996148736.0	Public	17/07/2018	24/07/2017	Hock Chuan Yeo	L	493.0	4045.0	17/07/2018	0.0	9996148736.0	201,807.00	201707.0
MTBLS493	9996148736.0	Public	17/07/2018	24/07/2017	Hock Chuan Yeo	C	493.0	4045.0	17/07/2018	0.0	9996148736.0	201,807.00	201707.0
MTBLS493	9996148736.0	Public	17/07/2018	24/07/2017	Hock Chuan Yeo	-	493.0	4045.0	17/07/2018	0.0	9996148736.0	201,807.00	201707.0
MTBLS493	9996148736.0	Public	17/07/2018	24/07/2017	Hock Chuan Yeo	Q	493.0	4045.0	17/07/2018	0.0	9996148736.0	201,807.00	201707.0
MTBLS493	9996148736.0	Public	17/07/2018	24/07/2017	Hock Chuan Yeo	T	493.0	4045.0	17/07/2018	0.0	9996148736.0	201,807.00	201707.0
MTBLS493	9996148736.0	Public	17/07/2018	24/07/2017	Hock Chuan Yeo	O	493.0	4045.0	17/07/2018	0.0	9996148736.0	201,807.00	201707.0
MTBLS493	9996148736.0	Public	17/07/2018	24/07/2017	Hock Chuan Yeo	F	493.0	4045.0	17/07/2018	0.0	9996148736.0	201,807.00	201707.0
MTBLS493	9996148736.0	Public	17/07/2018	24/07/2017	Hock Chuan Yeo	-	493.0	4045.0	17/07/2018	0.0	9996148736.0	201,807.00	201707.0
MTBLS493	9996148736.0	Public	17/07/2018	24/07/2017	Hock Chuan Yeo	M	493.0	4045.0	17/07/2018	0.0	9996148736.0	201,807.00	201707.0
MTBLS493	9996148736.0	Public	17/07/2018	24/07/2017	Hock Chuan Yeo	S	493.0	4045.0	17/07/2018	0.0	9996148736.0	201,807.00	201707.0
MTBLS494	2754195456.0	Public	02/08/2018	25/07/2017	Jinping Liu	U	494.0	4086.0	02/08/2018	0.0	2754195456.0	201,808.00	201707.0
MTBLS494	2754195456.0	Public	02/08/2018	25/07/2017	Jinping Liu	P	494.0	4086.0	02/08/2018	0.0	2754195456.0	201,808.00	201707.0
MTBLS494	2754195456.0	Public	02/08/2018	25/07/2017	Jinping Liu	L	494.0	4086.0	02/08/2018	0.0	2754195456.0	201,808.00	201707.0
MTBLS494	2754195456.0	Public	02/08/2018	25/07/2017	Jinping Liu	C	494.0	4086.0	02/08/2018	0.0	2754195456.0	201,808.00	201707.0
MTBLS494	2754195456.0	Public	02/08/2018	25/07/2017	Jinping Liu	-	494.0	4086.0	02/08/2018	0.0	2754195456.0	201,808.00	201707.0
MTBLS494	2754195456.0	Public	02/08/2018	25/07/2017	Jinping Liu	Q	494.0	4086.0	02/08/2018	0.0	2754195456.0	201,808.00	201707.0
MTBLS494	2754195456.0	Public	02/08/2018	25/07/2017	Jinping Liu	T	494.0	4086.0	02/08/2018	0.0	2754195456.0	201,808.00	201707.0
MTBLS494	2754195456.0	Public	02/08/2018	25/07/2017	Jinping Liu	O	494.0	4086.0	02/08/2018	0.0	2754195456.0	201,808.00	201707.0
MTBLS494	2754195456.0	Public	02/08/2018	25/07/2017	Jinping Liu	F	494.0	4086.0	02/08/2018	0.0	2754195456.0	201,808.00	201707.0
MTBLS494	2754195456.0	Public	02/08/2018	25/07/2017	Jinping Liu	-	494.0	4086.0	02/08/2018	0.0	2754195456.0	201,808.00	201707.0
MTBLS494	2754195456.0	Public	02/08/2018	25/07/2017	Jinping Liu	M	494.0	4086.0	02/08/2018	0.0	2754195456.0	201,808.00	201707.0
MTBLS494	2754195456.0	Public	02/08/2018	25/07/2017	Jinping Liu	S	494.0	4086.0	02/08/2018	0.0	2754195456.0	201,808.00	201707.0
MTBLS495	191275008.0	Public	03/08/2018	30/07/2017	jia tu	U	495.0	4145.0	03/08/2018	0.0	191275008.0	201,808.00	201707.0
MTBLS495	191275008.0	Public	03/08/2018	30/07/2017	jia tu	P	495.0	4145.0	03/08/2018	0.0	191275008.0	201,808.00	201707.0
MTBLS495	191275008.0	Public	03/08/2018	30/07/2017	jia tu	L	495.0	4145.0	03/08/2018	0.0	191275008.0	201,808.00	201707.0
MTBLS495	191275008.0	Public	03/08/2018	30/07/2017	jia tu	C	495.0	4145.0	03/08/2018	0.0	191275008.0	201,808.00	201707.0
MTBLS495	191275008.0	Public	03/08/2018	30/07/2017	jia tu	-	495.0	4145.0	03/08/2018	0.0	191275008.0	201,808.00	201707.0
MTBLS495	191275008.0	Public	03/08/2018	30/07/2017	jia tu	Q	495.0	4145.0	03/08/2018	0.0	191275008.0	201,808.00	201707.0
MTBLS495	191275008.0	Public	03/08/2018	30/07/2017	jia tu	T	495.0	4145.0	03/08/2018	0.0	191275008.0	201,808.00	201707.0
MTBLS495	191275008.0	Public	03/08/2018	30/07/2017	jia tu	O	495.0	4145.0	03/08/2018	0.0	191275008.0	201,808.00	201707.0
MTBLS495	191275008.0	Public	03/08/2018	30/07/2017	jia tu	F	495.0	4145.0	03/08/2018	0.0	191275008.0	201,808.00	201707.0
MTBLS495	191275008.0	Public	03/08/2018	30/07/2017	jia tu	-	495.0	4145.0	03/08/2018	0.0	191275008.0	201,808.00	201707.0
MTBLS495	191275008.0	Public	03/08/2018	30/07/2017	jia tu	M	495.0	4145.0	03/08/2018	0.0	191275008.0	201,808.00	201707.0
MTBLS495	191275008.0	Public	03/08/2018	30/07/2017	jia tu	S	495.0	4145.0	03/08/2018	0.0	191275008.0	201,808.00	201707.0
MTBLS495	191275008.0	Public	03/08/2018	30/07/2017	jia tu	/	495.0	4145.0	03/08/2018	0.0	191275008.0	201,808.00	201707.0
MTBLS495	191275008.0	Public	03/08/2018	30/07/2017	jia tu	M	495.0	4145.0	03/08/2018	0.0	191275008.0	201,808.00	201707.0
MTBLS495	191275008.0	Public	03/08/2018	30/07/2017	jia tu	S	495.0	4145.0	03/08/2018	0.0	191275008.0	201,808.00	201707.0
MTBLS496	4607090688.0	Public	07/08/2018	31/07/2017	qin fu	U	496.0	4147.0	07/08/2018	0.0	4607090688.0	201,808.00	201707.0
MTBLS496	4607090688.0	Public	07/08/2018	31/07/2017	qin fu	P	496.0	4147.0	07/08/2018	0.0	4607090688.0	201,808.00	201707.0
MTBLS496	4607090688.0	Public	07/08/2018	31/07/2017	qin fu	L	496.0	4147.0	07/08/2018	0.0	4607090688.0	201,808.00	201707.0
MTBLS496	4607090688.0	Public	07/08/2018	31/07/2017	qin fu	C	496.0	4147.0	07/08/2018	0.0	4607090688.0	201,808.00	201707.0
MTBLS496	4607090688.0	Public	07/08/2018	31/07/2017	qin fu	-	496.0	4147.0	07/08/2018	0.0	4607090688.0	201,808.00	201707.0
MTBLS496	4607090688.0	Public	07/08/2018	31/07/2017	qin fu	Q	496.0	4147.0	07/08/2018	0.0	4607090688.0	201,808.00	201707.0
MTBLS496	4607090688.0	Public	07/08/2018	31/07/2017	qin fu	T	496.0	4147.0	07/08/2018	0.0	4607090688.0	201,808.00	201707.0
MTBLS496	4607090688.0	Public	07/08/2018	31/07/2017	qin fu	O	496.0	4147.0	07/08/2018	0.0	4607090688.0	201,808.00	201707.0
MTBLS496	4607090688.0	Public	07/08/2018	31/07/2017	qin fu	F	496.0	4147.0	07/08/2018	0.0	4607090688.0	201,808.00	201707.0
MTBLS496	4607090688.0	Public	07/08/2018	31/07/2017	qin fu	-	496.0	4147.0	07/08/2018	0.0	4607090688.0	201,808.00	201707.0
MTBLS496	4607090688.0	Public	07/08/2018	31/07/2017	qin fu	M	496.0	4147.0	07/08/2018	0.0	4607090688.0	201,808.00	201707.0
MTBLS496	4607090688.0	Public	07/08/2018	31/07/2017	qin fu	S	496.0	4147.0	07/08/2018	0.0	4607090688.0	201,808.00	201707.0
MTBLS497	1665777664.0	Public	08/08/2018	01/08/2017	Oluwasola Lawal	T	497.0	4185.0	08/08/2018	0.0	1665777664.0	201,808.00	201708.0
MTBLS497	1665777664.0	Public	08/08/2018	01/08/2017	Oluwasola Lawal	D	497.0	4185.0	08/08/2018	0.0	1665777664.0	201,808.00	201708.0
MTBLS497	1665777664.0	Public	08/08/2018	01/08/2017	Oluwasola Lawal	-	497.0	4185.0	08/08/2018	0.0	1665777664.0	201,808.00	201708.0
MTBLS497	1665777664.0	Public	08/08/2018	01/08/2017	Oluwasola Lawal	G	497.0	4185.0	08/08/2018	0.0	1665777664.0	201,808.00	201708.0
MTBLS497	1665777664.0	Public	08/08/2018	01/08/2017	Oluwasola Lawal	C	497.0	4185.0	08/08/2018	0.0	1665777664.0	201,808.00	201708.0
MTBLS497	1665777664.0	Public	08/08/2018	01/08/2017	Oluwasola Lawal	-	497.0	4185.0	08/08/2018	0.0	1665777664.0	201,808.00	201708.0
MTBLS497	1665777664.0	Public	08/08/2018	01/08/2017	Oluwasola Lawal	T	497.0	4185.0	08/08/2018	0.0	1665777664.0	201,808.00	201708.0
MTBLS497	1665777664.0	Public	08/08/2018	01/08/2017	Oluwasola Lawal	O	497.0	4185.0	08/08/2018	0.0	1665777664.0	201,808.00	201708.0
MTBLS497	1665777664.0	Public	08/08/2018	01/08/2017	Oluwasola Lawal	F	497.0	4185.0	08/08/2018	0.0	1665777664.0	201,808.00	201708.0
MTBLS497	1665777664.0	Public	08/08/2018	01/08/2017	Oluwasola Lawal	-	497.0	4185.0	08/08/2018	0.0	1665777664.0	201,808.00	201708.0
MTBLS497	1665777664.0	Public	08/08/2018	01/08/2017	Oluwasola Lawal	M	497.0	4185.0	08/08/2018	0.0	1665777664.0	201,808.00	201708.0
MTBLS497	1665777664.0	Public	08/08/2018	01/08/2017	Oluwasola Lawal	S	497.0	4185.0	08/08/2018	0.0	1665777664.0	201,808.00	201708.0
MTBLS516	202186752.0	In Review	10/11/2018	08/08/2017	Vijesh Bhute	N	516.0	4265.0	10/08/2018	202186752.0	0.0	201,811.00	201708.0
MTBLS516	202186752.0	In Review	10/11/2018	08/08/2017	Vijesh Bhute	M	516.0	4265.0	10/08/2018	202186752.0	0.0	201,811.00	201708.0
MTBLS516	202186752.0	In Review	10/11/2018	08/08/2017	Vijesh Bhute	R	516.0	4265.0	10/08/2018	202186752.0	0.0	201,811.00	201708.0
MTBLS517	685873000000.0	Public	01/12/2017	25/08/2017	Jessica Kissinger	H	517.0	517.0	10/08/2018	0.0	685873000000.0	201,712.00	201708.0
MTBLS517	685873000000.0	Public	01/12/2017	25/08/2017	Jessica Kissinger	P	517.0	517.0	10/08/2018	0.0	685873000000.0	201,712.00	201708.0
MTBLS517	685873000000.0	Public	01/12/2017	25/08/2017	Jessica Kissinger	L	517.0	517.0	10/08/2018	0.0	685873000000.0	201,712.00	201708.0
MTBLS517	685873000000.0	Public	01/12/2017	25/08/2017	Jessica Kissinger	C	517.0	517.0	10/08/2018	0.0	685873000000.0	201,712.00	201708.0
MTBLS517	685873000000.0	Public	01/12/2017	25/08/2017	Jessica Kissinger	-	517.0	517.0	10/08/2018	0.0	685873000000.0	201,712.00	201708.0
MTBLS517	685873000000.0	Public	01/12/2017	25/08/2017	Jessica Kissinger	L	517.0	517.0	10/08/2018	0.0	685873000000.0	201,712.00	201708.0
MTBLS517	685873000000.0	Public	01/12/2017	25/08/2017	Jessica Kissinger	T	517.0	517.0	10/08/2018	0.0	685873000000.0	201,712.00	201708.0
MTBLS517	685873000000.0	Public	01/12/2017	25/08/2017	Jessica Kissinger	Q	517.0	517.0	10/08/2018	0.0	685873000000.0	201,712.00	201708.0
MTBLS517	685873000000.0	Public	01/12/2017	25/08/2017	Jessica Kissinger	-	517.0	517.0	10/08/2018	0.0	685873000000.0	201,712.00	201708.0
MTBLS517	685873000000.0	Public	01/12/2017	25/08/2017	Jessica Kissinger	M	517.0	517.0	10/08/2018	0.0	685873000000.0	201,712.00	201708.0
MTBLS517	685873000000.0	Public	01/12/2017	25/08/2017	Jessica Kissinger	S	517.0	517.0	10/08/2018	0.0	685873000000.0	201,712.00	201708.0
MTBLS518	743995000000.0	Public	25/09/2017	08/08/2017	Jessica Kissinger	H	518.0	4305.0	10/08/2018	0.0	743995000000.0	201,709.00	201708.0
MTBLS518	743995000000.0	Public	25/09/2017	08/08/2017	Jessica Kissinger	P	518.0	4305.0	10/08/2018	0.0	743995000000.0	201,709.00	201708.0
MTBLS518	743995000000.0	Public	25/09/2017	08/08/2017	Jessica Kissinger	L	518.0	4305.0	10/08/2018	0.0	743995000000.0	201,709.00	201708.0
MTBLS518	743995000000.0	Public	25/09/2017	08/08/2017	Jessica Kissinger	C	518.0	4305.0	10/08/2018	0.0	743995000000.0	201,709.00	201708.0
MTBLS518	743995000000.0	Public	25/09/2017	08/08/2017	Jessica Kissinger	-	518.0	4305.0	10/08/2018	0.0	743995000000.0	201,709.00	201708.0
MTBLS518	743995000000.0	Public	25/09/2017	08/08/2017	Jessica Kissinger	L	518.0	4305.0	10/08/2018	0.0	743995000000.0	201,709.00	201708.0
MTBLS518	743995000000.0	Public	25/09/2017	08/08/2017	Jessica Kissinger	T	518.0	4305.0	10/08/2018	0.0	743995000000.0	201,709.00	201708.0
MTBLS518	743995000000.0	Public	25/09/2017	08/08/2017	Jessica Kissinger	Q	518.0	4305.0	10/08/2018	0.0	743995000000.0	201,709.00	201708.0
MTBLS518	743995000000.0	Public	25/09/2017	08/08/2017	Jessica Kissinger	-	518.0	4305.0	10/08/2018	0.0	743995000000.0	201,709.00	201708.0
MTBLS518	743995000000.0	Public	25/09/2017	08/08/2017	Jessica Kissinger	M	518.0	4305.0	10/08/2018	0.0	743995000000.0	201,709.00	201708.0
MTBLS518	743995000000.0	Public	25/09/2017	08/08/2017	Jessica Kissinger	S	518.0	4305.0	10/08/2018	0.0	743995000000.0	201,709.00	201708.0
MTBLS519	212111360.0	Public	09/01/2018	08/08/2017	Nancy Engle	G	519.0	4325.0	09/01/2018	0.0	212111360.0	201,801.00	201708.0
MTBLS519	212111360.0	Public	09/01/2018	08/08/2017	Nancy Engle	C	519.0	4325.0	09/01/2018	0.0	212111360.0	201,801.00	201708.0
MTBLS519	212111360.0	Public	09/01/2018	08/08/2017	Nancy Engle	-	519.0	4325.0	09/01/2018	0.0	212111360.0	201,801.00	201708.0
MTBLS519	212111360.0	Public	09/01/2018	08/08/2017	Nancy Engle	Q	519.0	4325.0	09/01/2018	0.0	212111360.0	201,801.00	201708.0
MTBLS519	212111360.0	Public	09/01/2018	08/08/2017	Nancy Engle	-	519.0	4325.0	09/01/2018	0.0	212111360.0	201,801.00	201708.0
MTBLS519	212111360.0	Public	09/01/2018	08/08/2017	Nancy Engle	M	519.0	4325.0	09/01/2018	0.0	212111360.0	201,801.00	201708.0
MTBLS519	212111360.0	Public	09/01/2018	08/08/2017	Nancy Engle	S	519.0	4325.0	09/01/2018	0.0	212111360.0	201,801.00	201708.0
MTBLS520	21673336832.0	Public	18/06/2018	09/08/2017	Kristian Peters	U	520.0	4326.0	10/08/2018	0.0	21673336832.0	201,806.00	201708.0
MTBLS520	21673336832.0	Public	18/06/2018	09/08/2017	Kristian Peters	P	520.0	4326.0	10/08/2018	0.0	21673336832.0	201,806.00	201708.0
MTBLS520	21673336832.0	Public	18/06/2018	09/08/2017	Kristian Peters	L	520.0	4326.0	10/08/2018	0.0	21673336832.0	201,806.00	201708.0
MTBLS520	21673336832.0	Public	18/06/2018	09/08/2017	Kristian Peters	C	520.0	4326.0	10/08/2018	0.0	21673336832.0	201,806.00	201708.0
MTBLS520	21673336832.0	Public	18/06/2018	09/08/2017	Kristian Peters	-	520.0	4326.0	10/08/2018	0.0	21673336832.0	201,806.00	201708.0
MTBLS520	21673336832.0	Public	18/06/2018	09/08/2017	Kristian Peters	Q	520.0	4326.0	10/08/2018	0.0	21673336832.0	201,806.00	201708.0
MTBLS520	21673336832.0	Public	18/06/2018	09/08/2017	Kristian Peters	T	520.0	4326.0	10/08/2018	0.0	21673336832.0	201,806.00	201708.0
MTBLS520	21673336832.0	Public	18/06/2018	09/08/2017	Kristian Peters	O	520.0	4326.0	10/08/2018	0.0	21673336832.0	201,806.00	201708.0
MTBLS520	21673336832.0	Public	18/06/2018	09/08/2017	Kristian Peters	F	520.0	4326.0	10/08/2018	0.0	21673336832.0	201,806.00	201708.0
MTBLS520	21673336832.0	Public	18/06/2018	09/08/2017	Kristian Peters	-	520.0	4326.0	10/08/2018	0.0	21673336832.0	201,806.00	201708.0
MTBLS520	21673336832.0	Public	18/06/2018	09/08/2017	Kristian Peters	M	520.0	4326.0	10/08/2018	0.0	21673336832.0	201,806.00	201708.0
MTBLS520	21673336832.0	Public	18/06/2018	09/08/2017	Kristian Peters	S	520.0	4326.0	10/08/2018	0.0	21673336832.0	201,806.00	201708.0
MTBLS521	69632.0	Submitted	10/08/2018	11/08/2017	Hui Lu	U	521.0	4385.0	11/08/2017	0.0	69632.0	201,808.00	201708.0
MTBLS521	69632.0	Submitted	10/08/2018	11/08/2017	Hui Lu	P	521.0	4385.0	11/08/2017	0.0	69632.0	201,808.00	201708.0
MTBLS521	69632.0	Submitted	10/08/2018	11/08/2017	Hui Lu	L	521.0	4385.0	11/08/2017	0.0	69632.0	201,808.00	201708.0
MTBLS521	69632.0	Submitted	10/08/2018	11/08/2017	Hui Lu	C	521.0	4385.0	11/08/2017	0.0	69632.0	201,808.00	201708.0
MTBLS521	69632.0	Submitted	10/08/2018	11/08/2017	Hui Lu	-	521.0	4385.0	11/08/2017	0.0	69632.0	201,808.00	201708.0
MTBLS521	69632.0	Submitted	10/08/2018	11/08/2017	Hui Lu	Q	521.0	4385.0	11/08/2017	0.0	69632.0	201,808.00	201708.0
MTBLS521	69632.0	Submitted	10/08/2018	11/08/2017	Hui Lu	T	521.0	4385.0	11/08/2017	0.0	69632.0	201,808.00	201708.0
MTBLS521	69632.0	Submitted	10/08/2018	11/08/2017	Hui Lu	O	521.0	4385.0	11/08/2017	0.0	69632.0	201,808.00	201708.0
MTBLS521	69632.0	Submitted	10/08/2018	11/08/2017	Hui Lu	F	521.0	4385.0	11/08/2017	0.0	69632.0	201,808.00	201708.0
MTBLS521	69632.0	Submitted	10/08/2018	11/08/2017	Hui Lu	-	521.0	4385.0	11/08/2017	0.0	69632.0	201,808.00	201708.0
MTBLS521	69632.0	Submitted	10/08/2018	11/08/2017	Hui Lu	M	521.0	4385.0	11/08/2017	0.0	69632.0	201,808.00	201708.0
MTBLS521	69632.0	Submitted	10/08/2018	11/08/2017	Hui Lu	S	521.0	4385.0	11/08/2017	0.0	69632.0	201,808.00	201708.0
MTBLS522	2421612544.0	Public	11/10/2018	11/08/2017	Rossarin Tansawat	G	522.0	4405.0	11/10/2018	0.0	2421612544.0	201,810.00	201708.0
MTBLS522	2421612544.0	Public	11/10/2018	11/08/2017	Rossarin Tansawat	C	522.0	4405.0	11/10/2018	0.0	2421612544.0	201,810.00	201708.0
MTBLS522	2421612544.0	Public	11/10/2018	11/08/2017	Rossarin Tansawat	-	522.0	4405.0	11/10/2018	0.0	2421612544.0	201,810.00	201708.0
MTBLS522	2421612544.0	Public	11/10/2018	11/08/2017	Rossarin Tansawat	T	522.0	4405.0	11/10/2018	0.0	2421612544.0	201,810.00	201708.0
MTBLS522	2421612544.0	Public	11/10/2018	11/08/2017	Rossarin Tansawat	Q	522.0	4405.0	11/10/2018	0.0	2421612544.0	201,810.00	201708.0
MTBLS522	2421612544.0	Public	11/10/2018	11/08/2017	Rossarin Tansawat	-	522.0	4405.0	11/10/2018	0.0	2421612544.0	201,810.00	201708.0
MTBLS522	2421612544.0	Public	11/10/2018	11/08/2017	Rossarin Tansawat	M	522.0	4405.0	11/10/2018	0.0	2421612544.0	201,810.00	201708.0
MTBLS522	2421612544.0	Public	11/10/2018	11/08/2017	Rossarin Tansawat	S	522.0	4405.0	11/10/2018	0.0	2421612544.0	201,810.00	201708.0
MTBLS523	4868714496.0	Public	13/08/2018	11/08/2017	James MacRae	H	523.0	4406.0	13/08/2018	0.0	4868714496.0	201,808.00	201708.0
MTBLS523	4868714496.0	Public	13/08/2018	11/08/2017	James MacRae	P	523.0	4406.0	13/08/2018	0.0	4868714496.0	201,808.00	201708.0
MTBLS523	4868714496.0	Public	13/08/2018	11/08/2017	James MacRae	L	523.0	4406.0	13/08/2018	0.0	4868714496.0	201,808.00	201708.0
